id,logtargamt,
4618483,0,
4620259,0,
4620348,0,
4620798,0,
4621093,0,
4621310,0,
4621964,0,
4623703,0,
4624149,0,
4625927,0,
4626478,0,
4626516,0,
4627350,0,
4627814,0,
4628292,0,
4628870,0,
4630432,0,
4630645,0,
4630688,0,
4630866,0,
4630939,0,
4631471,0,
4631897,0,
4632109,0,
4633032,0,
4633326,0,
4636570,0,
4637470,0,
4639154,0,
4640497,0,
4641736,3.729299545,
4642643,0,
4642686,0,
4642945,0,
4643836,0,
4645200,0,
4645308,0,
4647661,0,
4648536,0,
4649010,0,
4650697,0,
4651278,0,
4651383,0,
4652274,0,
4652541,0,
4654854,0,
4654870,0,
4655028,0,
4655109,0,
4655125,0,
4657306,0,
4659473,0,
4660080,0,
4663470,0,
4666240,0,
4667751,0,
4670108,0,
4671112,0,
4671279,0,
4672127,0,
4672461,0,
4672976,0,
4673913,0,
4674235,0,
4674375,0,
4675673,0,
4676858,0,
4678524,0,
4678842,0,
4678869,0,
4681398,0,
4681622,0,
4681789,0,
4682211,0,
4682696,0,
4682939,0,
4683404,0,
4683722,0,
4684583,0,
4685423,0,
4686411,0,
4686853,0,
4687809,0,
4687850,0,
4688317,0,
4688872,2.939161301,
4689380,0,
4689607,0,
4690125,0,
4690818,0,
4691008,0,
4693256,0,
4693442,0,
4693698,0,
4694414,0,
4695097,0,
4696646,0,
4696840,0,
4699084,0,
4699246,0,
4699823,0,
4699955,0,
4700090,0,
4700600,0,
4700848,0,
4701038,0,
4701666,0,
4702085,0,
4702620,0,
4702689,0,
4703790,0,
4706307,0,
4708024,0,
4709055,0,
4709381,0,
4709900,0,
4710061,0,
4710223,0,
4710614,0,
4710991,0,
4711629,0,
4711700,0,
4713168,0,
4713478,0,
4714393,0,
4714920,0,
4714997,0,
4715110,0,
4715128,0,
4716116,2.879196167,
4716310,0,
4716329,0,
4716540,0,
4717155,0,
4717252,0,
4717350,0,
4718950,0,
4719174,0,
4719263,0,
4719468,0,
4719492,0,
4721080,0,
4721411,0,
4721454,0,
4722183,0,
4723120,0,
4723708,0,
4724151,0,
4724810,0,
4726596,0,
4727320,0,
4728327,0,
4729030,0,
4729986,0,
4730267,0,
4730291,0,
4730690,0,
4730917,0,
4731174,0,
4731549,0,
4731778,0,
4732006,0,
4732340,0,
4732545,4.905273438,
4732669,0,
4734424,0,
4734947,0,
4735889,0,
4736818,0,
4736940,0,
4738446,0,
4738535,0,
4738608,0,
4738985,0,
4739035,0,
4739515,0,
4739884,0,
4740467,0,
4741480,0,
4744233,0,
4744462,0,
4744780,0,
4745108,0,
4745221,0,
4745558,0,
4748476,0,
4748875,0,
4749286,0,
4749294,0,
4751035,0,
4751183,0,
4752864,0,
4755251,0,
4755278,0,
4755375,0,
4755634,0,
4756444,0,
4756860,0,
4757106,0,
4758897,0,
4759630,0,
4760190,0,
4762452,0,
4769031,0,
4769317,0,
4770129,0,
4770188,0,
4770340,0,
4770366,0,
4771303,0,
4771320,0,
4771770,0,
4771931,0,
4772849,0,
4774051,0,
4774833,0,
4774981,0,
4774990,0,
4775481,0,
4776062,0,
4776976,0,
4777123,0,
4778464,0,
4778570,0,
4779193,0,
4779487,0,
4779711,0,
4780647,0,
4780736,0,
4780876,0,
4781210,0,
4781740,0,
4783468,0,
4784170,0,
4784502,0,
4786718,0,
4787749,0,
4788001,0,
4788540,0,
4789040,0,
4789350,0,
4789814,0,
4790871,0,
4790928,0,
4791479,0,
4792718,0,
4792955,0,
4793285,0,
4793323,0,
4793757,0,
4796322,0,
4796470,0,
4797159,0,
4797450,0,
4798821,0,
4798830,0,
4799585,0,
4799739,0,
4799801,0,
4800613,0,
4802012,0,
4802101,0,
4802446,0,
4803108,0,
4803574,0,
4803680,0,
4804406,0,
4804880,0,
4805186,0,
4806719,0,
4807065,0,
4807804,0,
4808290,0,
4808576,0,
4808746,0,
4809750,0,
4810023,0,
4811968,0,
4812727,0,
4813030,0,
4813111,0,
4813189,0,
4813316,0,
4813731,0,
4814061,0,
4814509,0,
4814720,0,
4815190,0,
4815408,0,
4815602,0,
4815769,0,
4816072,0,
4816196,0,
4816498,0,
4817451,0,
4818091,0,
4819063,0,
4819950,0,
4821300,0,
4821734,0,
4823273,0,
4823656,3.175130844,
4823982,0,
4824270,0,
4824563,0,
4825500,0,
4825632,3.780773163,
4826078,0,
4826205,0,
4826337,0,
4827074,0,
4828542,0,
4829565,0,
4829689,0,
4829727,0,
4829999,0,
4830091,0,
4830148,0,
4830172,0,
4830210,0,
4830512,0,
4830547,0,
4831160,0,
4831705,0,
4832310,0,
4832620,0,
4833120,0,
4833996,0,
4834402,0,
4834445,0,
4834968,0,
4835131,0,
4835387,0,
4835760,0,
4836413,0,
4836863,0,
4838203,0,
4839072,0,
4839455,3.042137146,
4839757,0,
4839986,0,
4841441,0,
4841875,0,
4842014,0,
4843460,0,
4844858,0,
4845153,0,
4845471,0,
4845510,0,
4847270,0,
4847350,0,
4847865,0,
4848748,0,
4849833,0,
4850610,0,
4850661,0,
4850815,0,
4851080,0,
4851439,0,
4851722,0,
4853628,0,
4855183,0,
4855884,0,
4856651,0,
4858190,0,
4858620,0,
4859740,0,
4860233,0,
4860349,0,
4860977,0,
4862430,0,
4863810,0,
4864158,0,
4864565,0,
4865901,2.191652298,
4866959,0,
4867289,0,
4867351,0,
4867947,0,
4869966,0,
4871529,0,
4871774,0,
4871995,0,
4872487,0,
4873980,0,
4874145,0,
4874838,0,
4878850,0,
4879066,0,
4879481,0,
4879635,0,
4880676,0,
4882741,1.599387169,
4883365,0,
4886070,0,
4887034,0,
4887506,0,
4887530,0,
4889975,0,
4890973,0,
4891449,2.737607956,
4891961,0,
4892577,0,
4892992,0,
4893182,0,
4893999,0,
4894170,0,
4894820,0,
4896238,0,
4897269,3.885677338,
4897463,0,
4897501,0,
4897900,0,
4898281,0,
4900987,0,
4901274,0,
4901371,0,
4901894,0,
4901967,0,
4902262,0,
4902432,0,
4902530,0,
4902548,0,
4902750,0,
4904311,0,
4905164,0,
4905172,0,
4906080,0,
4907213,0,
4908309,0,
4908554,0,
4910443,0,
4910494,0,
4910516,0,
4912292,0,
4913205,0,
4915615,0,
4915763,0,
4915976,0,
4916190,0,
4916280,0,
4916875,0,
4917367,0,
4917464,0,
4917952,0,
4918398,0,
4918746,0,
4919068,0,
4919670,0,
4920139,0,
4920970,0,
4921488,0,
4921801,3.927894592,
4921844,0,
4921968,0,
4922069,0,
4922417,0,
4923030,0,
4923871,0,
4924126,0,
4924223,0,
4924797,0,
4925084,0,
4925092,0,
4925955,0,
4925971,0,
4926200,0,
4926269,0,
4926323,0,
4926439,0,
4926641,0,
4927990,0,
4928326,0,
4928903,0,
4929004,0,
4931394,0,
4931971,0,
4932285,0,
4932544,0,
4932668,0,
4932951,0,
4934377,3.479391098,
4934997,0,
4935080,0,
4935500,0,
4936116,0,
4936302,0,
4938461,0,
4938542,0,
4938704,0,
4938771,0,
4939212,0,
4940016,0,
4941497,0,
4941624,0,
4942973,0,
4943430,0,
4943619,0,
4943848,0,
4944615,0,
4944976,0,
4945859,0,
4945891,0,
4945964,0,
4946430,0,
4946898,0,
4947568,0,
4947770,0,
4948734,0,
4948874,0,
4949420,0,
4949633,0,
4951603,0,
4952359,0,
4952740,0,
4952901,0,
4954904,0,
4955200,3.193761826,
4955315,0,
4956826,0,
4957725,0,
4957784,0,
4957830,0,
4958829,0,
4959280,0,
4959310,0,
4960408,0,
4961269,0,
4962427,0,
4964004,0,
4964144,0,
4964268,0,
4965353,0,
4967135,0,
4968042,0,
4968379,0,
4968816,0,
4969740,0,
4969944,0,
4970144,3.214464188,
4970640,0,
4970675,0,
4970845,0,
4971744,0,
4972724,0,
4973097,0,
4974409,0,
4974670,0,
4974891,0,
4974921,0,
4975006,0,
4976142,0,
4977742,0,
4980042,0,
4980476,0,
4980913,0,
4981618,0,
4982185,0,
4982576,0,
4982916,0,
4984641,0,
4984790,0,
4985214,0,
4985222,0,
4985532,0,
4985745,0,
4985761,0,
4985826,0,
4986083,0,
4986415,0,
4986490,0,
4988108,0,
4989147,0,
4989325,0,
4989759,0,
4990161,0,
4991052,0,
4993276,0,
4993500,0,
4994752,0,
4995520,0,
4997212,0,
4998430,0,
5000912,0,
5001110,0,
5001625,2.768831253,
5002540,0,
5002702,0,
5002907,0,
5002990,0,
5005477,0,
5005574,0,
5005795,0,
5006872,0,
5007232,0,
5007895,0,
5007917,0,
5008816,0,
5009189,0,
5009243,0,
5009740,0,
5010101,0,
5010705,0,
5012058,0,
5012716,0,
5014441,0,
5015138,0,
5015456,0,
5015626,0,
5015707,0,
5016002,0,
5017084,0,
5017645,0,
5017904,0,
5018382,0,
5018676,0,
5018714,0,
5018854,4.106765747,
5019370,0,
5019729,0,
5020018,0,
5020174,0,
5020255,0,
5021669,0,
5023459,0,
5024633,0,
5025680,0,
5026520,0,
5027500,0,
5027560,0,
5027608,0,
5027730,0,
5028230,0,
5028299,0,
5028469,0,
5028680,0,
5029929,0,
5030811,0,
5031206,0,
5032474,0,
5032520,0,
5034116,0,
5034469,0,
5034531,0,
5034817,0,
5035155,0,
5035635,0,
5035805,0,
5036488,0,
5037220,0,
5037310,0,
5038570,0,
5039029,0,
5040124,0,
5040183,0,
5041015,0,
5041201,0,
5041236,0,
5041260,0,
5042127,0,
5042216,0,
5042429,0,
5044073,0,
5044669,0,
5045126,0,
5046874,0,
5047161,0,
5047790,0,
5047960,0,
5048109,0,
5048915,0,
5049512,0,
5049610,0,
5049652,0,
5050278,0,
5051509,3.039747238,
5051932,0,
5053030,0,
5053250,0,
5053919,0,
5053943,0,
5053951,0,
5054389,0,
5055326,0,
5055407,0,
5055725,0,
5055970,0,
5056160,0,
5056977,0,
5057914,0,
5058350,0,
5058627,0,
5059658,0,
5060508,0,
5062624,0,
5063060,0,
5063426,0,
5063736,0,
5063779,0,
5063914,0,
5063957,0,
5064643,0,
5064961,0,
5065216,0,
5065364,0,
5066026,0,
5066085,0,
5066506,0,
5067677,0,
5068304,0,
5068681,0,
5068746,0,
5069106,0,
5069157,0,
5069777,0,
5069807,0,
5070023,0,
5070384,0,
5070910,0,
5073545,0,
5074878,0,
5075700,0,
5076110,0,
5076145,0,
5076404,0,
5077273,0,
5077680,0,
5079152,0,
5079284,0,
5081025,0,
5084180,0,
5084431,0,
5084490,0,
5084997,0,
5086795,0,
5088143,0,
5089212,0,
5089913,0,
5090580,0,
5090733,0,
5090938,0,
5092841,0,
5093821,0,
5094135,0,
5094780,0,
5094895,0,
5095310,0,
5096146,0,
5096715,0,
5096871,0,
5096910,0,
5097720,0,
5097894,0,
5098165,0,
5098181,0,
5098319,0,
5099889,0,
5100330,0,
5100356,0,
5101425,0,
5101549,0,
5102430,0,
5102855,0,
5103347,0,
5104696,0,
5104742,0,
5105013,0,
5106931,0,
5107270,0,
5108578,0,
5108632,0,
5108691,0,
5108934,0,
5109140,0,
5109256,0,
5109310,0,
5110076,0,
5110114,0,
5110157,0,
5111080,0,
5111110,0,
5111129,0,
5111536,0,
5111781,0,
5111897,0,
5112249,0,
5112338,0,
5112770,0,
5112958,0,
5113385,0,
5114071,0,
5115248,0,
5115426,0,
5116066,0,
5117038,0,
5117291,0,
5117941,0,
5118883,0,
5119421,0,
5119472,0,
5119960,0,
5120209,0,
5120578,0,
5122244,0,
5122520,0,
5125553,0,
5125561,0,
5125715,0,
5125839,0,
5126223,0,
5126401,0,
5126460,0,
5126584,0,
5127068,0,
5127190,0,
5127653,0,
5127718,0,
5128412,0,
5129354,3.43237114,
5131324,0,
5131502,0,
5131553,0,
5131618,0,
5131812,0,
5131910,0,
5132177,0,
5132231,0,
5132274,0,
5132380,0,
5132479,0,
5132541,0,
5132606,0,
5132703,0,
5132819,0,
5133114,0,
5133572,0,
5133637,0,
5133750,0,
5134269,0,
5134803,0,
5135486,0,
5135567,0,
5135761,2.884799957,
5136075,0,
5136970,0,
5137608,0,
5138353,0,
5138973,0,
5139341,0,
5139783,0,
5140005,0,
5140030,0,
5140862,0,
5141001,0,
5142504,0,
5143500,0,
5143764,0,
5143926,0,
5145678,0,
5147778,0,
5149584,3.953163147,
5149746,0,
5149886,0,
5151686,0,
5151732,0,
5151805,0,
5152526,0,
5153832,0,
5153840,0,
5154871,0,
5155045,0,
5155266,0,
5155800,0,
5156157,0,
5156220,0,
5157005,0,
5157021,0,
5157420,0,
5157625,0,
5158079,0,
5158443,0,
5159008,0,
5159903,0,
5159911,0,
5160022,2.71469307,
5160197,0,
5160391,0,
5160804,0,
5161223,0,
5161436,0,
5162351,0,
5162599,0,
5162696,0,
5162769,0,
5163528,0,
5164290,0,
5166829,0,
5167086,0,
5167590,0,
5167868,0,
5168171,0,
5168210,0,
5168457,0,
5168546,0,
5169780,0,
5170621,0,
5171458,0,
5171962,0,
5172179,0,
5172721,0,
5173345,0,
5174112,0,
5174171,0,
5174210,0,
5174635,0,
5174694,0,
5175542,0,
5175577,0,
5176018,0,
5176344,0,
5176492,0,
5177090,0,
5177162,4.381900787,
5177642,0,
5178150,0,
5178690,0,
5178924,0,
5179556,0,
5180457,0,
5181100,0,
5181577,0,
5183073,0,
5184070,0,
5185327,0,
5185513,0,
5188555,0,
5188709,0,
5189560,0,
5189586,0,
5190495,0,
5191262,0,
5191289,0,
5192420,0,
5192676,0,
5192722,0,
5192803,0,
5192951,0,
5194342,0,
5194466,0,
5195608,0,
5198194,0,
5198569,0,
5198992,3.394506455,
5199921,5.044712067,
5199980,0,
5203570,0,
5203678,0,
5204305,0,
5204909,0,
5205000,0,
5205565,0,
5206006,0,
5206243,0,
5206359,3.779403687,
5206570,0,
5208599,0,
5208610,0,
5208840,0,
5208939,0,
5209889,0,
5209900,0,
5210429,0,
5210917,0,
5212073,0,
5212405,0,
5212987,0,
5213479,0,
5214122,0,
5214165,0,
5214203,0,
5214432,0,
5214637,0,
5214777,0,
5215625,0,
5215960,0,
5216095,0,
5217865,0,
5219523,0,
5220904,0,
5221986,0,
5223199,0,
5223725,0,
5224063,0,
5226546,0,
5227410,0,
5228476,0,
5228808,0,
5229324,0,
5229910,0,
5230926,0,
5231957,0,
5232430,0,
5232791,0,
5233470,0,
5233682,0,
5234530,0,
5235189,0,
5235910,0,
5236347,0,
5236363,0,
5236487,0,
5236932,0,
5237882,0,
5239060,0,
5239257,0,
5239303,0,
5240271,0,
5240620,0,
5240972,0,
5243114,0,
5243637,0,
5244390,0,
5244510,0,
5244641,0,
5245109,0,
5247187,0,
5249376,0,
5249503,0,
5249996,0,
5251370,0,
5251788,0,
5252237,0,
5253217,0,
5253578,0,
5253870,0,
5254086,0,
5254949,0,
5255546,0,
5256917,0,
5257158,0,
5257883,0,
5258430,0,
5258677,0,
5260140,0,
5260370,0,
5262305,0,
5262917,0,
5263107,0,
5263611,0,
5263743,0,
5264553,0,
5265304,0,
5266289,0,
5266602,0,
5267056,0,
5267161,0,
5268346,0,
5268494,0,
5268664,0,
5271266,0,
5271274,0,
5272882,0,
5274206,0,
5275474,0,
5277710,0,
5277760,0,
5278384,0,
5278392,0,
5278406,0,
5278449,0,
5279046,0,
5279119,0,
5280656,0,
5281636,0,
5282551,0,
5282616,0,
5282659,0,
5283558,0,
5286280,0,
5286786,0,
5288991,3.582128525,
5289769,0,
5290325,0,
5293286,0,
5295769,0,
5296870,0,
5297311,0,
5298504,0,
5298520,0,
5299870,0,
5300398,0,
5302218,0,
5302250,0,
5302870,0,
5303184,0,
5303826,0,
5303915,0,
5304040,0,
5304857,0,
5305799,0,
5306965,0,
5307520,0,
5308607,0,
5308810,0,
5309948,0,
5310520,0,
5311322,0,
5313015,0,
5314470,0,
5314518,0,
5315760,0,
5319455,0,
5319978,0,
5320216,0,
5321859,0,
5322049,0,
5324750,0,
5325510,0,
5325714,0,
5326001,0,
5327890,0,
5327920,0,
5328004,0,
5330343,0,
5330360,0,
5330696,0,
5331072,0,
5331790,0,
5332281,0,
5334381,0,
5337550,0,
5337690,0,
5337984,0,
5338239,0,
5338530,0,
5339251,0,
5340039,0,
5341655,3.425563812,
5343470,0,
5344948,0,
5346673,0,
5348056,0,
5348145,0,
5349176,0,
5350565,0,
5350697,0,
5351570,0,
5353173,0,
5354021,0,
5354048,0,
5354404,0,
5355532,0,
5356164,0,
5356768,0,
5357365,0,
5358230,0,
5358698,0,
5359570,0,
5359708,0,
5359856,0,
5360250,3.128950119,
5360790,0,
5360919,0,
5361494,0,
5361850,4.707183838,
5362261,0,
5363837,0,
5364191,0,
5364841,0,
5364965,0,
5365821,0,
5366330,0,
5366470,0,
5367077,0,
5367514,0,
5367573,0,
5367832,0,
5368669,0,
5370450,0,
5371341,0,
5372429,3.490427017,
5372690,0,
5373689,0,
5374375,0,
5374723,2.82731247,
5375371,0,
5375460,0,
5375622,0,
5375690,0,
5375967,0,
5377331,0,
5378192,0,
5378389,0,
5378516,0,
5378729,0,
5379318,0,
5379326,0,
5379881,0,
5379903,0,
5380162,0,
5380464,0,
5380847,0,
5380901,0,
5381355,0,
5381673,0,
5381720,0,
5381932,0,
5382165,2.768831253,
5382467,0,
5382637,0,
5382718,3.173458099,
5382807,0,
5383161,0,
5383374,0,
5383587,0,
5385806,0,
5389623,0,
5389879,0,
5390265,0,
5390982,0,
5391091,0,
5391210,0,
5391504,0,
5391571,0,
5391725,0,
5391970,0,
5392080,0,
5392110,0,
5392594,0,
5393124,0,
5393442,0,
5394198,0,
5394945,0,
5395313,0,
5395550,0,
5396409,0,
5396581,0,
5397251,0,
5397464,0,
5399530,0,
5399904,0,
5400201,0,
5400635,0,
5401240,0,
5403693,0,
5404177,0,
5404193,0,
5405378,0,
5405602,0,
5405858,0,
5406811,0,
5407303,0,
5407397,0,
5407788,0,
5407800,0,
5408180,0,
5409470,0,
5409624,0,
5411114,0,
5411327,0,
5411734,0,
5411980,0,
5412722,0,
5413737,0,
5413885,0,
5415187,0,
5415284,0,
5415438,0,
5415608,0,
5415721,0,
5416175,0,
5416418,0,
5417465,0,
5417899,0,
5418240,0,
5418399,0,
5419590,0,
5419689,0,
5420377,0,
5420628,0,
5421276,0,
5421373,0,
5421489,0,
5421560,0,
5421683,0,
5421918,0,
5422299,0,
5423031,0,
5423520,0,
5424690,0,
5425360,0,
5425581,0,
5425778,0,
5425980,0,
5427525,0,
5427665,0,
5427932,0,
5428262,0,
5428378,0,
5428793,0,
5429056,0,
5429080,0,
5429676,0,
5429889,0,
5430011,0,
5431344,0,
5432499,0,
5432766,0,
5432790,0,
5433118,0,
5433568,0,
5434653,0,
5435234,0,
5436516,3.781913757,
5437873,0,
5437920,0,
5438250,0,
5438268,0,
5438861,0,
5440211,0,
5440238,0,
5440416,0,
5440440,0,
5440939,0,
5440980,0,
5441080,0,
5441102,0,
5441633,0,
5442796,0,
5442869,0,
5443067,0,
5443423,0,
5443598,0,
5444080,0,
5444217,0,
5444594,0,
5445175,0,
5445191,0,
5445370,0,
5446198,0,
5446902,0,
5447291,0,
5448689,0,
5448930,0,
5449278,0,
5449316,0,
5449685,0,
5450047,0,
5450128,0,
5450500,0,
5450594,0,
5451051,0,
5451370,0,
5451647,0,
5452260,0,
5453143,0,
5453496,0,
5453836,0,
5453917,0,
5454107,0,
5454328,0,
5454514,0,
5454700,0,
5455677,0,
5455782,0,
5457009,0,
5457521,0,
5457700,0,
5458366,0,
5458595,0,
5459141,0,
5459176,0,
5459354,0,
5459680,0,
5460107,0,
5460336,0,
5460875,0,
5460999,0,
5461324,0,
5461693,0,
5461910,0,
5461928,0,
5462703,0,
5462762,0,
5463386,0,
5463602,0,
5463947,0,
5464790,0,
5465168,0,
5466075,0,
5466091,0,
5466342,0,
5466458,0,
5466695,0,
5466814,0,
5466920,0,
5466962,0,
5468213,0,
5468604,0,
5469058,0,
5469171,0,
5469457,0,
5469856,0,
5469872,3.088310242,
5471516,0,
5471532,0,
5471702,0,
5472164,0,
5472172,0,
5472431,0,
5472440,0,
5473098,0,
5473900,0,
5474183,0,
5474396,0,
5474493,0,
5474540,0,
5475015,0,
5476135,0,
5476593,0,
5476674,0,
5476887,0,
5477247,0,
5478731,0,
5479479,0,
5480191,0,
5481457,0,
5481880,0,
5483069,0,
5484286,0,
5484740,0,
5485100,0,
5485509,0,
5485576,0,
5486157,0,
5486165,0,
5486858,0,
5487676,0,
5487870,0,
5488249,0,
5488397,0,
5488931,0,
5489032,0,
5489105,0,
5489164,0,
5489520,0,
5490057,0,
5491002,0,
5491614,0,
5491843,0,
5491886,0,
5492009,0,
5492823,0,
5493218,0,
5493986,0,
5494672,0,
5496462,0,
5496640,0,
5496870,0,
5497140,0,
5497817,0,
5498007,0,
5498244,0,
5498473,0,
5499577,0,
5499658,0,
5499917,0,
5500109,0,
5500311,0,
5500354,0,
5500532,0,
5500885,0,
5501008,0,
5501059,0,
5501466,0,
5501687,0,
5501814,0,
5501865,0,
5502128,0,
5503060,0,
5503493,1.93874073,
5503620,0,
5504325,0,
5504473,0,
5504570,0,
5505321,0,
5505380,0,
5505569,0,
5506379,0,
5506506,0,
5507235,0,
5508118,0,
5508223,0,
5508479,0,
5508533,0,
5509173,0,
5509610,0,
5511119,0,
5511194,0,
5511771,0,
5512212,0,
5512441,0,
5512875,0,
5513243,0,
5513472,0,
5513820,0,
5514231,0,
5515386,0,
5515416,0,
5516617,0,
5517290,0,
5517648,0,
5518091,0,
5518407,0,
5518482,4.053539276,
5518946,0,
5519470,0,
5519500,0,
5520070,0,
5520215,0,
5520703,0,
5521190,0,
5521238,0,
5521327,0,
5521513,0,
5521610,0,
5521998,0,
5522188,0,
5522790,0,
5523796,0,
5523974,0,
5524067,0,
5524431,0,
5524458,0,
5525012,0,
5525187,0,
5526167,0,
5526906,0,
5526914,0,
5527376,0,
5528585,2.884799957,
5529069,0,
5529298,0,
5529468,0,
5529719,0,
5529867,0,
5530296,0,
5530652,0,
5531209,0,
5531608,0,
5532205,0,
5532230,0,
5532663,0,
5532833,0,
5533031,0,
5533732,0,
5533945,0,
5535565,0,
5535590,3.192520142,
5535859,0,
5536197,0,
5536421,0,
5538238,0,
5538289,0,
5538726,3.520460129,
5538831,0,
5541387,0,
5541573,0,
5542065,0,
5542359,0,
5542464,0,
5542820,0,
5542847,0,
5543371,0,
5543630,0,
5544025,0,
5544157,0,
5544181,3.685121536,
5544211,0,
5544262,0,
5545293,0,
5545560,0,
5545757,0,
5545773,0,
5545811,0,
5545994,0,
5546273,0,
5546397,0,
5547121,0,
5547440,0,
5548942,0,
5549450,0,
5549531,0,
5550181,0,
5550211,0,
5550602,0,
5550645,3.254241943,
5551170,3.079612732,
5551277,0,
5551986,0,
5552150,0,
5552567,0,
5553326,5.133911133,
5553644,0,
5553750,0,
5553920,0,
5554292,0,
5554381,0,
5555167,0,
5555825,0,
5556368,0,
5556570,0,
5556660,0,
5558417,0,
5558433,0,
5558840,0,
5559090,0,
5559120,0,
5559499,0,
5559936,0,
5560128,0,
5560241,0,
5560551,0,
5561221,0,
5561299,0,
5561477,0,
5561876,0,
5563208,0,
5568030,0,
5568692,0,
5570620,0,
5577160,0,
5579333,0,
5581052,0,
5590540,0,
5593336,0,
5596661,0,
5600014,0,
5600880,0,
5603803,0,
5605431,0,
5607892,0,
5615119,0,
5617901,0,
5618916,0,
5619807,0,
5620015,0,
5621704,0,
5621720,0,
5621984,0,
5622409,0,
5623871,0,
5630029,0,
5632684,0,
5634547,0,
5637112,0,
5640644,0,
5642981,0,
5644119,0,
5646383,0,
5647088,0,
5647118,0,
5650941,0,
5657067,0,
5658047,0,
5659132,0,
5659817,0,
5664250,0,
5664756,0,
5665523,0,
5666040,0,
5668247,0,
5670047,0,
5672520,0,
5681103,0,
5684552,0,
5689694,0,
5691478,0,
5692296,0,
5694477,0,
5695090,0,
5695775,0,
5696984,0,
5698308,0,
5701996,0,
5707676,0,
5710375,0,
5710693,0,
5713064,0,
5716160,0,
5716675,0,
5717302,0,
5717558,0,
5718473,0,
5719054,0,
5719500,2.766317368,
5721466,0,
5722179,3.682607651,
5722420,0,
5723361,0,
5723477,0,
5723949,0,
5724503,2.768831253,
5724619,0,
5725534,0,
5725585,0,
5726620,0,
5726824,0,
5726875,0,
5727111,0,
5728401,0,
5728959,0,
5729009,0,
5730066,0,
5730872,0,
5731054,0,
5731895,0,
5732093,0,
5732530,0,
5733375,0,
5733618,0,
5733707,0,
5733790,0,
5733910,0,
5734193,0,
5734266,4.316818237,
5734827,0,
5735270,0,
5735300,0,
5735467,0,
5735785,0,
5735904,0,
5735955,0,
5736064,0,
5736633,0,
5736668,0,
5737320,0,
5737761,0,
5737770,0,
5738164,0,
5738440,0,
5738911,0,
5739209,1.790090561,
5740584,0,
5740800,0,
5740843,0,
5741467,0,
5741491,0,
5741955,0,
5742471,0,
5742501,0,
5742846,0,
5742854,0,
5743117,0,
5743125,0,
5743281,0,
5743311,0,
5743729,0,
5743923,0,
5745080,0,
5745314,0,
5745330,0,
5746418,0,
5747376,0,
5747570,0,
5748372,0,
5749794,0,
5750253,0,
5750326,0,
5752388,0,
5753830,0,
5754194,0,
5755000,0,
5755018,0,
5755077,4.159660339,
5755573,0,
5755832,0,
5755883,0,
5756162,0,
5756413,0,
5757169,0,
5757240,0,
5758165,0,
5758220,0,
5759404,0,
5759722,0,
5759862,0,
5759994,0,
5760194,0,
5761069,0,
5761468,0,
5762260,0,
5762294,0,
5763231,0,
5763720,0,
5763827,0,
5764513,0,
5764823,0,
5764963,0,
5765331,0,
5765943,0,
5766141,0,
5767539,0,
5767970,0,
5769280,0,
5769582,0,
5769620,0,
5769655,0,
5770106,0,
5770122,0,
5770220,0,
5770513,0,
5771285,0,
5771307,0,
5771323,0,
5771986,0,
5772575,0,
5773008,0,
5773377,0,
5773385,4.369445801,
5773717,0,
5773873,0,
5773903,0,
5774322,0,
5774454,0,
5775027,0,
5775809,0,
5776333,3.272983551,
5776465,0,
5777623,0,
5778034,0,
5778492,0,
5778603,4.153709412,
5779308,0,
5779774,0,
5780349,0,
5780489,0,
5780659,0,
5781841,0,
5781850,0,
5782198,3.658418655,
5782961,0,
5783003,0,
5783151,0,
5783798,0,
5784069,0,
5784247,0,
5784433,0,
5785677,0,
5785928,0,
5786126,0,
5786711,0,
5787696,0,
5787742,0,
5787769,0,
5787823,0,
5788137,0,
5788536,4.046897888,
5788692,0,
5789516,0,
5790310,0,
5792070,0,
5793041,4.052650452,
5793050,0,
5794250,0,
5794510,0,
5794854,0,
5795095,0,
5795940,0,
5796490,0,
5796652,0,
5796890,0,
5797330,0,
5797756,0,
5798019,0,
5798280,0,
5798299,0,
5798302,0,
5799252,0,
5799902,0,
5800110,0,
5802423,0,
5803640,0,
5804671,0,
5804892,0,
5805430,0,
5805856,0,
5806038,0,
5806046,0,
5806763,0,
5806950,3.459465027,
5807042,0,
5807441,0,
5807450,0,
5807824,3.754198074,
5808022,0,
5808480,0,
5809843,0,
5810000,0,
5810310,0,
5810558,0,
5810710,0,
5810728,0,
5810981,0,
5811112,0,
5811724,0,
5812542,0,
5813212,0,
5813310,0,
5813379,0,
5813808,0,
5813875,0,
5814537,0,
5815282,0,
5816203,0,
5816726,0,
5816882,0,
5817188,0,
5818486,0,
5818656,0,
5818788,0,
5819130,2.939161301,
5819644,0,
5820065,0,
5820375,0,
5820456,0,
5820898,0,
5821169,0,
5821304,0,
5822912,0,
5823501,0,
5824486,0,
5825407,0,
5825415,0,
5825873,0,
5826063,0,
5826276,0,
5826462,0,
5826578,0,
5827027,0,
5827043,0,
5827302,0,
5828244,0,
5828368,0,
5828759,0,
5829240,0,
5830052,0,
5830249,0,
5830397,0,
5831121,0,
5831890,0,
5831946,0,
5831962,3.82100296,
5832543,0,
5832942,0,
5833043,0,
5833248,0,
5833809,0,
5833833,4.907863617,
5833922,0,
5833990,0,
5834627,0,
5834660,0,
